order_id,order_date,order_timestamp,customer_id,channel,store_id,order_status,payment_method,promo_code,item_count,total_units,gross_subtotal,discount_amount,net_subtotal,shipping_fee,tax_amount,total_amount,currency,ship_city,ship_state,ship_postal_code,delivery_date
ORD-007848,2025-03-18,2025-03-18 14:00:20,C00539,Online,ST-999,Completed,Apple Pay,,1,1,24.99,1.25,23.74,9.99,1.96,35.69,USD,Chicago,IL,60601,2025-03-22
ORD-007849,2025-03-18,2025-03-18 12:55:25,C00614,Online,ST-999,Completed,Credit Card,,4,5,666.95,33.35,633.6,0.0,52.27,685.87,USD,Denver,CO,80202,2025-03-22
ORD-007850,2025-03-18,2025-03-18 19:20:09,C01847,In-Store,ST-012,Completed,Debit Card,,2,6,97.94,2.94,95.0,0.0,7.84,102.84,USD,N/A,N/A,N/A,2025-03-18
ORD-007851,2025-03-18,2025-03-18 19:10:32,C00816,Online,ST-999,Completed,Credit Card,,3,5,654.95,41.05,613.9,0.0,50.65,664.55,USD,Columbus,OH,43215,2025-03-22
ORD-007852,2025-03-18,2025-03-18 20:04:38,C02590,Online,ST-999,Completed,Debit Card,,1,1,18.99,2.85,16.14,4.99,1.33,22.46,USD,Seattle,WA,98101,2025-03-21
ORD-007853,2025-03-18,2025-03-18 20:34:22,C01364,In-Store,ST-007,Completed,Credit Card,,1,1,110.99,0.0,110.99,0.0,9.16,120.15,USD,N/A,N/A,N/A,2025-03-18
ORD-007854,2025-03-18,2025-03-18 06:45:33,C01219,In-Store,ST-004,Completed,Debit Card,,2,2,236.98,0.0,236.98,0.0,19.55,256.53,USD,N/A,N/A,N/A,2025-03-18
ORD-007855,2025-03-18,2025-03-18 10:46:58,C00997,Online,ST-999,Completed,PayPal,,2,2,212.98,6.39,206.59,0.0,17.04,223.63,USD,Austin,TX,78701,2025-03-20
ORD-007856,2025-03-18,2025-03-18 13:45:42,C00041,Online,ST-999,Completed,Credit Card,,2,2,51.98,0.0,51.98,6.99,4.29,63.26,USD,Atlanta,GA,30303,2025-03-20
ORD-007857,2025-03-18,2025-03-18 19:39:57,C00992,Online,ST-999,Completed,Credit Card,,2,5,212.95,10.65,202.3,0.0,16.69,218.99,USD,Atlanta,GA,30303,2025-03-25
ORD-007858,2025-03-18,2025-03-18 12:15:17,C01700,Online,ST-999,Completed,Credit Card,,2,4,416.68,20.84,395.84,0.0,32.66,428.5,USD,Miami,FL,33130,2025-03-19
ORD-007859,2025-03-18,2025-03-18 21:51:37,C01407,In-Store,ST-003,Completed,Credit Card,,4,8,318.92,27.14,291.78,0.0,24.07,315.85,USD,N/A,N/A,N/A,2025-03-18
ORD-007860,2025-03-18,2025-03-18 05:12:20,C01115,Online,ST-999,Completed,Debit Card,,2,4,365.96,43.19,322.77,0.0,26.63,349.4,USD,Austin,TX,78701,2025-03-23
ORD-007861,2025-03-18,2025-03-18 08:39:01,C02746,Online,ST-999,Completed,Apple Pay,,1,1,32.99,0.0,32.99,6.99,2.72,42.7,USD,Seattle,WA,98101,2025-03-20
ORD-007862,2025-03-18,2025-03-18 15:27:17,C00424,Online,ST-999,Completed,Debit Card,,3,4,1047.96,0.0,1047.96,0.0,86.46,1134.42,USD,Phoenix,AZ,85004,2025-03-19
ORD-007863,2025-03-18,2025-03-18 23:12:52,C02386,Online,ST-999,Completed,PayPal,,2,3,111.97,3.36,108.61,0.0,8.96,117.57,USD,Austin,TX,78701,2025-03-21
ORD-007864,2025-03-18,2025-03-18 16:46:50,C01936,In-Store,ST-010,Completed,Debit Card,,1,1,49.99,1.5,48.49,0.0,4.0,52.49,USD,N/A,N/A,N/A,2025-03-18
ORD-007865,2025-03-19,2025-03-19 20:04:13,C00722,Online,ST-999,Completed,Credit Card,,2,2,336.98,42.01,294.97,0.0,24.34,319.31,USD,Miami,FL,33130,2025-03-23
ORD-007866,2025-03-19,2025-03-19 16:00:00,C02699,Online,ST-999,Completed,PayPal,,1,3,1046.97,52.35,994.62,0.0,82.06,1076.68,USD,Minneapolis,MN,55401,2025-03-22
ORD-007867,2025-03-19,2025-03-19 12:29:27,C00263,In-Store,ST-012,Completed,Apple Pay,,1,1,125.99,6.3,119.69,0.0,9.87,129.56,USD,N/A,N/A,N/A,2025-03-19
ORD-007868,2025-03-19,2025-03-19 23:36:54,C02599,Online,ST-999,Completed,Credit Card,,1,1,196.99,5.91,191.08,0.0,15.76,206.84,USD,New York,NY,10007,2025-03-23
ORD-007869,2025-03-19,2025-03-19 16:30:40,C00142,Online,ST-999,Completed,PayPal,,2,2,46.98,0.0,46.98,9.99,3.88,60.85,USD,Atlanta,GA,30303,2025-03-21
ORD-007870,2025-03-19,2025-03-19 11:57:52,C02582,Online,ST-999,Completed,Credit Card,,1,2,25.98,0.0,25.98,6.99,2.14,35.11,USD,Atlanta,GA,30303,2025-03-22
ORD-007871,2025-03-19,2025-03-19 23:36:52,C01055,In-Store,ST-009,Completed,Cash,,3,7,926.93,91.41,835.52,0.0,68.93,904.45,USD,N/A,N/A,N/A,2025-03-19
ORD-007872,2025-03-19,2025-03-19 07:22:49,C02431,Online,ST-999,Cancelled,Credit Card,,4,5,62.31,6.3,56.01,6.99,4.62,67.62,USD,Portland,OR,97205,
ORD-007873,2025-03-19,2025-03-19 17:18:13,C01933,In-Store,ST-005,Completed,Credit Card,,2,2,182.98,21.19,161.79,0.0,13.35,175.14,USD,N/A,N/A,N/A,2025-03-19
ORD-007874,2025-03-19,2025-03-19 17:39:42,C02156,In-Store,ST-007,Completed,Cash,,4,5,572.95,40.4,532.55,0.0,43.94,576.49,USD,N/A,N/A,N/A,2025-03-19
ORD-007875,2025-03-19,2025-03-19 07:28:19,C00351,Online,ST-999,Completed,Apple Pay,,1,5,29.95,0.9,29.05,9.99,2.4,41.44,USD,Minneapolis,MN,55401,2025-03-22
ORD-007876,2025-03-19,2025-03-19 09:23:38,C02527,Online,ST-999,Completed,Debit Card,,3,5,331.95,19.1,312.85,0.0,25.81,338.66,USD,Minneapolis,MN,55401,2025-03-26
ORD-007877,2025-03-19,2025-03-19 17:32:17,C00479,In-Store,ST-007,Completed,Cash,,2,3,803.97,0.0,803.97,0.0,66.33,870.3,USD,N/A,N/A,N/A,2025-03-19
ORD-007878,2025-03-19,2025-03-19 09:16:25,C02453,Online,ST-999,Completed,Gift Card,,1,1,2.35,0.54,1.81,6.99,0.15,8.95,USD,Minneapolis,MN,55401,2025-03-20
ORD-007879,2025-03-19,2025-03-19 11:02:23,C01424,Online,ST-999,Completed,Apple Pay,,6,8,380.92,26.4,354.52,0.0,29.25,383.77,USD,Denver,CO,80202,2025-03-23
ORD-007880,2025-03-19,2025-03-19 12:25:35,C02187,Online,ST-999,Completed,Gift Card,,2,2,70.98,2.13,68.85,6.99,5.68,81.52,USD,Atlanta,GA,30303,2025-03-20
ORD-007881,2025-03-19,2025-03-19 12:49:41,C00363,In-Store,ST-011,Completed,Apple Pay,,6,10,176.24,14.82,161.42,0.0,13.32,174.74,USD,N/A,N/A,N/A,2025-03-19
ORD-007882,2025-03-19,2025-03-19 11:22:29,C02195,In-Store,ST-012,Completed,Credit Card,,1,3,194.97,19.5,175.47,0.0,14.48,189.95,USD,N/A,N/A,N/A,2025-03-19
ORD-007883,2025-03-19,2025-03-19 20:27:00,C01899,Online,ST-999,Completed,Credit Card,,1,1,25.99,1.3,24.69,9.99,2.04,36.72,USD,New York,NY,10007,2025-03-21
ORD-007884,2025-03-19,2025-03-19 16:56:48,C01528,Online,ST-999,Cancelled,Apple Pay,,1,2,105.98,0.0,105.98,0.0,8.74,114.72,USD,Seattle,WA,98101,
ORD-007885,2025-03-19,2025-03-19 09:42:52,C00682,Online,ST-999,Completed,Credit Card,,1,1,89.99,7.2,82.79,0.0,6.83,89.62,USD,Columbus,OH,43215,2025-03-22
ORD-007886,2025-03-19,2025-03-19 20:40:41,C01720,Online,ST-999,Completed,Credit Card,,2,3,116.97,5.85,111.12,0.0,9.17,120.29,USD,Boston,MA,02108,2025-03-23
ORD-007887,2025-03-19,2025-03-19 18:36:04,C02767,Online,ST-999,Completed,PayPal,,4,6,170.94,10.79,160.15,0.0,13.21,173.36,USD,Miami,FL,33130,2025-03-23
ORD-007888,2025-03-19,2025-03-19 00:52:45,C01917,Online,ST-999,Completed,Credit Card,,1,1,20.99,1.68,19.31,9.99,1.59,30.89,USD,Los Angeles,CA,90012,2025-03-24
ORD-007889,2025-03-20,2025-03-20 10:23:14,C00169,Online,ST-999,Completed,Credit Card,,5,9,812.91,27.4,785.51,0.0,64.8,850.31,USD,Atlanta,GA,30303,2025-03-21
ORD-007890,2025-03-20,2025-03-20 09:54:47,C00089,In-Store,ST-004,Cancelled,Credit Card,,1,4,27.96,0.0,27.96,0.0,2.31,30.27,USD,N/A,N/A,N/A,
ORD-007891,2025-03-20,2025-03-20 10:09:25,C01166,Online,ST-999,Completed,PayPal,,1,3,26.97,0.0,26.97,6.99,2.23,36.19,USD,Los Angeles,CA,90012,2025-03-22
ORD-007892,2025-03-20,2025-03-20 16:26:13,C02249,Online,ST-999,Completed,PayPal,,2,2,29.98,1.5,28.48,4.99,2.35,35.82,USD,Seattle,WA,98101,2025-03-24
ORD-007893,2025-03-20,2025-03-20 12:23:11,C00313,In-Store,ST-006,Completed,Debit Card,,1,1,6.99,0.35,6.64,0.0,0.55,7.19,USD,N/A,N/A,N/A,2025-03-20
ORD-007894,2025-03-20,2025-03-20 18:45:53,C02148,Online,ST-999,Completed,Debit Card,,1,1,33.99,1.02,32.97,4.99,2.72,40.68,USD,Los Angeles,CA,90012,2025-03-25
ORD-007895,2025-03-20,2025-03-20 17:01:08,C01535,Online,ST-999,Completed,Credit Card,,1,1,97.99,2.94,95.05,0.0,7.84,102.89,USD,New York,NY,10007,2025-03-23
ORD-007896,2025-03-20,2025-03-20 18:10:46,C00205,Online,ST-999,Completed,Apple Pay,,2,4,765.96,112.37,653.59,0.0,53.92,707.51,USD,Atlanta,GA,30303,2025-03-24
ORD-007897,2025-03-20,2025-03-20 18:55:53,C00567,In-Store,ST-002,Completed,Cash,,6,8,395.92,0.0,395.92,0.0,32.66,428.58,USD,N/A,N/A,N/A,2025-03-20
ORD-007898,2025-03-20,2025-03-20 18:57:55,C00059,Online,ST-999,Cancelled,Credit Card,,2,2,116.98,3.51,113.47,0.0,9.36,122.83,USD,Miami,FL,33130,
ORD-007899,2025-03-20,2025-03-20 17:11:22,C00701,Online,ST-999,Completed,Debit Card,,3,6,324.94,17.9,307.04,0.0,25.33,332.37,USD,Los Angeles,CA,90012,2025-03-22
ORD-007900,2025-03-20,2025-03-20 14:53:45,C02395,Online,ST-999,Cancelled,Credit Card,,1,2,85.98,0.0,85.98,0.0,7.09,93.07,USD,New York,NY,10007,
ORD-007901,2025-03-20,2025-03-20 11:46:30,C01099,Online,ST-999,Completed,Credit Card,,1,1,101.99,3.06,98.93,0.0,8.16,107.09,USD,Portland,OR,97205,2025-03-22
ORD-007902,2025-03-20,2025-03-20 22:21:26,C00562,Online,ST-999,Completed,Gift Card,,2,3,238.97,0.0,238.97,0.0,19.72,258.69,USD,Boston,MA,02108,2025-03-24
ORD-007903,2025-03-20,2025-03-20 01:29:38,C02504,Online,ST-999,Completed,PayPal,,1,1,110.99,8.88,102.11,0.0,8.42,110.53,USD,San Jose,CA,95113,2025-03-22
ORD-007904,2025-03-20,2025-03-20 13:04:06,C00153,In-Store,ST-008,Completed,Cash,,1,1,58.99,1.77,57.22,0.0,4.72,61.94,USD,N/A,N/A,N/A,2025-03-20
ORD-007905,2025-03-20,2025-03-20 18:16:19,C01384,In-Store,ST-007,Completed,Credit Card,,1,1,8.99,0.27,8.72,0.0,0.72,9.44,USD,N/A,N/A,N/A,2025-03-20
ORD-007906,2025-03-20,2025-03-20 13:32:15,C00997,In-Store,ST-003,Completed,Gift Card,,1,4,31.96,2.56,29.4,0.0,2.43,31.83,USD,N/A,N/A,N/A,2025-03-20
ORD-007907,2025-03-20,2025-03-20 16:13:16,C01364,In-Store,ST-003,Completed,Debit Card,,3,7,1659.93,0.0,1659.93,0.0,136.94,1796.87,USD,N/A,N/A,N/A,2025-03-20
ORD-007908,2025-03-20,2025-03-20 14:55:59,C01731,In-Store,ST-003,Completed,Debit Card,,1,1,13.99,0.0,13.99,0.0,1.15,15.14,USD,N/A,N/A,N/A,2025-03-20
ORD-007909,2025-03-20,2025-03-20 18:12:19,C01392,In-Store,ST-004,Completed,Credit Card,,2,2,16.36,1.31,15.05,0.0,1.24,16.29,USD,N/A,N/A,N/A,2025-03-20
ORD-007910,2025-03-20,2025-03-20 06:57:30,C02017,Online,ST-999,Completed,PayPal,,3,3,183.97,21.0,162.97,0.0,13.45,176.42,USD,Columbus,OH,43215,2025-03-25
ORD-007911,2025-03-20,2025-03-20 05:31:28,C01174,In-Store,ST-010,Completed,PayPal,,1,1,9.99,0.3,9.69,0.0,0.8,10.49,USD,N/A,N/A,N/A,2025-03-20
ORD-007912,2025-03-20,2025-03-20 17:55:41,C01135,In-Store,ST-003,Completed,Debit Card,,1,2,29.98,6.0,23.98,0.0,1.98,25.96,USD,N/A,N/A,N/A,2025-03-20
ORD-007913,2025-03-20,2025-03-20 14:06:25,C01017,In-Store,ST-009,Completed,Cash,,2,2,103.98,7.62,96.36,0.0,7.95,104.31,USD,N/A,N/A,N/A,2025-03-20
ORD-007914,2025-03-20,2025-03-20 23:28:07,C02595,In-Store,ST-010,Completed,Cash,,3,4,237.96,0.0,237.96,0.0,19.63,257.59,USD,N/A,N/A,N/A,2025-03-20
ORD-007915,2025-03-21,2025-03-21 07:40:21,C00761,Online,ST-999,Completed,Debit Card,,1,1,79.99,4.0,75.99,0.0,6.27,82.26,USD,Austin,TX,78701,2025-03-22
ORD-007916,2025-03-21,2025-03-21 14:07:28,C00138,Online,ST-999,Completed,Credit Card,,4,7,351.93,38.76,313.17,0.0,25.84,339.01,USD,Seattle,WA,98101,2025-03-23
ORD-007917,2025-03-21,2025-03-21 13:43:45,C02419,In-Store,ST-003,Completed,Credit Card,,3,3,58.97,2.12,56.85,0.0,4.69,61.54,USD,N/A,N/A,N/A,2025-03-21
ORD-007918,2025-03-21,2025-03-21 08:28:46,C00097,Online,ST-999,Completed,Credit Card,,2,2,61.98,5.81,56.17,6.99,4.63,67.79,USD,Los Angeles,CA,90012,2025-03-24
ORD-007919,2025-03-21,2025-03-21 17:58:34,C01259,Online,ST-999,Completed,Debit Card,,4,7,313.93,0.0,313.93,0.0,25.9,339.83,USD,Portland,OR,97205,2025-03-22
ORD-007920,2025-03-21,2025-03-21 12:31:47,C02472,Online,ST-999,Completed,PayPal,,1,2,221.98,51.06,170.92,0.0,14.1,185.02,USD,New York,NY,10007,2025-03-22
ORD-007921,2025-03-21,2025-03-21 13:10:14,C02482,Online,ST-999,Completed,Credit Card,,3,4,820.96,39.78,781.18,0.0,64.45,845.63,USD,Chicago,IL,60601,2025-03-23
ORD-007922,2025-03-21,2025-03-21 13:34:36,C02131,In-Store,ST-004,Completed,Credit Card,,1,1,156.99,4.71,152.28,0.0,12.56,164.84,USD,N/A,N/A,N/A,2025-03-21
ORD-007923,2025-03-21,2025-03-21 17:17:03,C01469,Online,ST-999,Completed,Credit Card,,5,9,366.91,22.0,344.91,0.0,28.46,373.37,USD,Chicago,IL,60601,2025-03-23
ORD-007924,2025-03-21,2025-03-21 15:03:29,C01025,Online,ST-999,Completed,Debit Card,,1,1,182.99,5.49,177.5,0.0,14.64,192.14,USD,Phoenix,AZ,85004,2025-03-25
ORD-007925,2025-03-21,2025-03-21 09:25:30,C01198,In-Store,ST-006,Completed,Credit Card,,1,3,53.97,4.32,49.65,0.0,4.1,53.75,USD,N/A,N/A,N/A,2025-03-21
ORD-007926,2025-03-21,2025-03-21 18:59:44,C02120,In-Store,ST-003,Completed,Gift Card,,1,1,72.99,2.19,70.8,0.0,5.84,76.64,USD,N/A,N/A,N/A,2025-03-21
ORD-007927,2025-03-21,2025-03-21 22:14:38,C01706,In-Store,ST-008,Completed,Cash,,1,1,44.99,1.35,43.64,0.0,3.6,47.24,USD,N/A,N/A,N/A,2025-03-21
ORD-007928,2025-03-21,2025-03-21 07:39:23,C02040,Online,ST-999,Completed,PayPal,,4,4,479.96,18.0,461.96,0.0,38.11,500.07,USD,Boston,MA,02108,2025-03-25
ORD-007929,2025-03-21,2025-03-21 08:21:18,C01708,In-Store,ST-009,Completed,Credit Card,,1,1,367.99,11.04,356.95,0.0,29.45,386.4,USD,N/A,N/A,N/A,2025-03-21
ORD-007930,2025-03-21,2025-03-21 18:11:43,C01531,Online,ST-999,Completed,Debit Card,,1,2,73.98,0.0,73.98,4.99,6.1,85.07,USD,Miami,FL,33130,2025-03-22
ORD-007931,2025-03-21,2025-03-21 19:15:47,C00713,Online,ST-999,Completed,Debit Card,,4,6,542.94,0.0,542.94,0.0,44.79,587.73,USD,Seattle,WA,98101,2025-03-23
ORD-007932,2025-03-21,2025-03-21 15:18:59,C02804,Online,ST-999,Completed,Credit Card,,1,1,318.99,47.85,271.14,0.0,22.37,293.51,USD,Philadelphia,PA,19106,2025-03-28
ORD-007933,2025-03-21,2025-03-21 20:25:38,C02316,In-Store,ST-004,Completed,Credit Card,,4,10,149.9,0.0,149.9,0.0,12.37,162.27,USD,N/A,N/A,N/A,2025-03-21
ORD-007934,2025-03-21,2025-03-21 22:34:20,C00477,Online,ST-999,Completed,Credit Card,,6,10,778.9,83.95,694.95,0.0,57.33,752.28,USD,Chicago,IL,60601,2025-03-25
ORD-007935,2025-03-21,2025-03-21 19:15:42,C01453,In-Store,ST-004,Completed,Credit Card,,3,9,430.91,0.0,430.91,0.0,35.55,466.46,USD,N/A,N/A,N/A,2025-03-21
ORD-007936,2025-03-21,2025-03-21 18:42:31,C02216,Online,ST-999,Completed,PayPal,,2,5,197.95,15.84,182.11,0.0,15.02,197.13,USD,Phoenix,AZ,85004,2025-03-24
ORD-007937,2025-03-21,2025-03-21 18:20:37,C02313,Online,ST-999,Completed,Credit Card,,2,3,137.97,11.1,126.87,0.0,10.47,137.34,USD,Los Angeles,CA,90012,2025-03-28
ORD-007938,2025-03-21,2025-03-21 22:50:17,C02488,In-Store,ST-005,Completed,Credit Card,,1,4,27.96,1.4,26.56,0.0,2.19,28.75,USD,N/A,N/A,N/A,2025-03-21
ORD-007939,2025-03-21,2025-03-21 10:40:01,C02475,Online,ST-999,Completed,Credit Card,,1,2,21.98,0.0,21.98,9.99,1.81,33.78,USD,Denver,CO,80202,2025-03-26
ORD-007940,2025-03-21,2025-03-21 12:21:48,C00963,Online,ST-999,Completed,Credit Card,,2,2,100.98,1.1,99.88,0.0,8.24,108.12,USD,Seattle,WA,98101,2025-03-22
ORD-007941,2025-03-21,2025-03-21 16:46:18,C02531,Online,ST-999,Completed,Credit Card,,2,3,536.97,16.66,520.31,0.0,42.93,563.24,USD,Los Angeles,CA,90012,2025-03-25
ORD-007942,2025-03-21,2025-03-21 18:58:22,C00913,Online,ST-999,Completed,Credit Card,,2,2,332.98,0.0,332.98,0.0,27.47,360.45,USD,Dallas,TX,75201,2025-03-28
ORD-007943,2025-03-22,2025-03-22 22:27:42,C01853,Online,ST-999,Completed,Debit Card,,2,2,35.98,2.88,33.1,9.99,2.73,45.82,USD,Denver,CO,80202,2025-03-25
ORD-007944,2025-03-22,2025-03-22 17:35:40,C01392,In-Store,ST-009,Completed,Credit Card,,1,3,536.97,42.96,494.01,0.0,40.76,534.77,USD,N/A,N/A,N/A,2025-03-22
ORD-007945,2025-03-22,2025-03-22 05:17:38,C02420,In-Store,ST-008,Completed,Debit Card,,3,3,54.97,0.0,54.97,0.0,4.54,59.51,USD,N/A,N/A,N/A,2025-03-22
ORD-007946,2025-03-22,2025-03-22 06:26:03,C00597,In-Store,ST-009,Completed,Credit Card,,5,6,375.94,29.95,345.99,0.0,28.54,374.53,USD,N/A,N/A,N/A,2025-03-22
ORD-007947,2025-03-22,2025-03-22 21:26:26,C02823,In-Store,ST-004,Completed,Credit Card,,1,2,109.98,5.5,104.48,0.0,8.62,113.1,USD,N/A,N/A,N/A,2025-03-22
ORD-007948,2025-03-22,2025-03-22 14:13:12,C00405,In-Store,ST-004,Completed,Credit Card,,3,10,985.9,9.6,976.3,0.0,80.54,1056.84,USD,N/A,N/A,N/A,2025-03-22
ORD-007949,2025-03-22,2025-03-22 17:57:23,C00389,Online,ST-999,Completed,Apple Pay,,1,1,88.99,4.45,84.54,0.0,6.97,91.51,USD,Boston,MA,02108,2025-03-23
ORD-007950,2025-03-22,2025-03-22 18:32:18,C02131,In-Store,ST-010,Completed,Credit Card,,1,1,387.99,11.64,376.35,0.0,31.05,407.4,USD,N/A,N/A,N/A,2025-03-22
ORD-007951,2025-03-22,2025-03-22 15:41:03,C00109,Online,ST-999,Completed,Credit Card,,3,3,617.97,18.54,599.43,0.0,49.45,648.88,USD,Los Angeles,CA,90012,2025-03-26
ORD-007952,2025-03-22,2025-03-22 08:38:54,C00466,In-Store,ST-010,Completed,Credit Card,,1,2,557.98,44.64,513.34,0.0,42.35,555.69,USD,N/A,N/A,N/A,2025-03-22
ORD-007953,2025-03-22,2025-03-22 19:33:21,C02833,Online,ST-999,Completed,Apple Pay,,1,4,67.96,0.0,67.96,6.99,5.61,80.56,USD,Seattle,WA,98101,2025-03-24
ORD-007954,2025-03-22,2025-03-22 20:40:57,C01017,In-Store,ST-004,Completed,Credit Card,,5,13,890.87,55.52,835.35,0.0,68.92,904.27,USD,N/A,N/A,N/A,2025-03-22
ORD-007955,2025-03-22,2025-03-22 07:31:10,C02751,Online,ST-999,Completed,Credit Card,,3,4,94.96,6.55,88.41,0.0,7.29,95.7,USD,Austin,TX,78701,2025-03-24
ORD-007956,2025-03-22,2025-03-22 14:27:04,C01075,Online,ST-999,Completed,Credit Card,,3,4,411.96,3.7,408.26,0.0,33.68,441.94,USD,Columbus,OH,43215,2025-03-27
ORD-007957,2025-03-22,2025-03-22 14:02:21,C01419,Online,ST-999,Cancelled,Apple Pay,,2,5,1027.95,82.24,945.71,0.0,78.02,1023.73,USD,Austin,TX,78701,
ORD-007958,2025-03-22,2025-03-22 12:06:55,C01703,Online,ST-999,Completed,Credit Card,,1,1,7.99,0.0,7.99,6.99,0.66,15.64,USD,Seattle,WA,98101,2025-03-24
ORD-007959,2025-03-22,2025-03-22 07:30:31,C01704,In-Store,ST-009,Completed,Apple Pay,,2,2,237.98,42.84,195.14,0.0,16.1,211.24,USD,N/A,N/A,N/A,2025-03-22
ORD-007960,2025-03-22,2025-03-22 13:53:38,C02549,Online,ST-999,Completed,Credit Card,,1,3,56.97,1.71,55.26,6.99,4.56,66.81,USD,Miami,FL,33130,2025-03-25
ORD-007961,2025-03-22,2025-03-22 15:02:02,C00816,Online,ST-999,Completed,Credit Card,,1,1,96.99,4.85,92.14,0.0,7.6,99.74,USD,Columbus,OH,43215,2025-03-25
ORD-007962,2025-03-22,2025-03-22 10:16:13,C01053,Online,ST-999,Completed,Debit Card,,2,4,1938.96,147.27,1791.69,0.0,147.81,1939.5,USD,Los Angeles,CA,90012,2025-03-25
ORD-007963,2025-03-22,2025-03-22 00:16:56,C00740,In-Store,ST-010,Completed,Cash,,1,1,41.99,1.26,40.73,0.0,3.36,44.09,USD,N/A,N/A,N/A,2025-03-22
ORD-007964,2025-03-22,2025-03-22 19:37:46,C01866,Online,ST-999,Completed,Apple Pay,,1,1,16.99,0.0,16.99,4.99,1.4,23.38,USD,Miami,FL,33130,2025-03-25
ORD-007965,2025-03-22,2025-03-22 13:30:06,C00391,In-Store,ST-012,Completed,Gift Card,,1,1,593.99,17.82,576.17,0.0,47.53,623.7,USD,N/A,N/A,N/A,2025-03-22
ORD-007966,2025-03-22,2025-03-22 14:21:40,C02353,Online,ST-999,Completed,Debit Card,,4,4,280.96,14.05,266.91,0.0,22.02,288.93,USD,Minneapolis,MN,55401,2025-03-27
ORD-007967,2025-03-22,2025-03-22 10:39:20,C02277,Online,ST-999,Completed,Credit Card,,3,9,397.91,23.54,374.37,0.0,30.89,405.26,USD,Denver,CO,80202,2025-03-26
ORD-007968,2025-03-22,2025-03-22 20:18:54,C02135,Online,ST-999,Completed,Debit Card,,1,2,39.98,5.2,34.78,6.99,2.87,44.64,USD,Seattle,WA,98101,2025-03-25
ORD-007969,2025-03-22,2025-03-22 11:34:13,C01155,In-Store,ST-004,Completed,Debit Card,,4,5,360.95,41.33,319.62,0.0,26.37,345.99,USD,N/A,N/A,N/A,2025-03-22
ORD-007970,2025-03-22,2025-03-22 19:31:36,C01554,Online,ST-999,Completed,Credit Card,,3,7,1866.93,93.35,1773.58,0.0,146.32,1919.9,USD,Philadelphia,PA,19106,2025-03-25
ORD-007971,2025-03-22,2025-03-22 11:05:51,C02678,Online,ST-999,Completed,Apple Pay,,1,1,73.99,0.0,73.99,4.99,6.1,85.08,USD,New York,NY,10007,2025-03-26
ORD-007972,2025-03-22,2025-03-22 22:48:41,C02561,In-Store,ST-007,Completed,Apple Pay,,4,7,160.93,1.7,159.23,0.0,13.14,172.37,USD,N/A,N/A,N/A,2025-03-22
ORD-007973,2025-03-23,2025-03-23 13:55:13,C00273,Online,ST-999,Completed,PayPal,,1,2,49.98,0.0,49.98,4.99,4.12,59.09,USD,Los Angeles,CA,90012,2025-03-26
ORD-007974,2025-03-23,2025-03-23 20:08:37,C01883,Online,ST-999,Completed,PayPal,,1,1,44.99,0.0,44.99,9.99,3.71,58.69,USD,Chicago,IL,60601,2025-03-26
ORD-007975,2025-03-23,2025-03-23 14:38:20,C02104,Online,ST-999,Completed,Debit Card,,1,1,27.99,1.4,26.59,9.99,2.19,38.77,USD,Minneapolis,MN,55401,2025-03-26
ORD-007976,2025-03-23,2025-03-23 18:05:07,C01953,Online,ST-999,Completed,Credit Card,,1,3,410.97,20.55,390.42,0.0,32.21,422.63,USD,Atlanta,GA,30303,2025-03-24
ORD-007977,2025-03-23,2025-03-23 09:44:48,C01839,In-Store,ST-011,Completed,Credit Card,,1,1,132.99,0.0,132.99,0.0,10.97,143.96,USD,N/A,N/A,N/A,2025-03-23
ORD-007978,2025-03-23,2025-03-23 10:41:52,C00892,Online,ST-999,Completed,Credit Card,,1,2,95.98,7.68,88.3,0.0,7.28,95.58,USD,Los Angeles,CA,90012,2025-03-30
ORD-007979,2025-03-23,2025-03-23 07:59:36,C00620,Online,ST-999,Completed,Credit Card,,2,4,311.96,27.06,284.9,0.0,23.5,308.4,USD,Boston,MA,02108,2025-03-28
ORD-007980,2025-03-23,2025-03-23 11:08:13,C01083,Online,ST-999,Completed,Apple Pay,,1,4,627.96,31.4,596.56,0.0,49.22,645.78,USD,Atlanta,GA,30303,2025-03-27
ORD-007981,2025-03-23,2025-03-23 17:25:20,C02487,In-Store,ST-003,Completed,Gift Card,,4,5,344.95,36.95,308.0,0.0,25.41,333.41,USD,N/A,N/A,N/A,2025-03-23
ORD-007982,2025-03-23,2025-03-23 11:19:19,C02699,In-Store,ST-009,Completed,Credit Card,,3,7,955.93,127.8,828.13,0.0,68.32,896.45,USD,N/A,N/A,N/A,2025-03-23
ORD-007983,2025-03-23,2025-03-23 16:34:24,C01738,In-Store,ST-003,Completed,Credit Card,,1,1,191.99,9.6,182.39,0.0,15.05,197.44,USD,N/A,N/A,N/A,2025-03-23
ORD-007984,2025-03-23,2025-03-23 20:12:10,C01973,Online,ST-999,Cancelled,Apple Pay,,3,3,50.97,2.38,48.59,6.99,4.01,59.59,USD,Minneapolis,MN,55401,
ORD-007985,2025-03-23,2025-03-23 11:14:17,C01481,Online,ST-999,Completed,Credit Card,,1,1,20.99,1.68,19.31,4.99,1.59,25.89,USD,Los Angeles,CA,90012,2025-03-26
